timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687624434584,1,00AsappShopping-UI,200,OK,Thread Group 1-17,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624434586,7,01Login,200,OK,Thread Group 1-17,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624434594,3,02GetProducts,200,OK,Thread Group 1-17,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624434597,3,03GetSpecificProducts,200,OK,Thread Group 1-17,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,1
1687624434601,7,04AddProductToCart,200,OK,Thread Group 1-17,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624434608,4,05GetCartInfo,200,OK,Thread Group 1-17,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624434612,10,06RemoveProductFromCart,200,OK,Thread Group 1-17,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624434623,3,07GetEmptyCartInfo,200,OK,Thread Group 1-17,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434626,7,08Logout,200,OK,Thread Group 1-17,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624434633,2,00AsappShopping-UI,200,OK,Thread Group 1-17,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624434636,7,01Login,200,OK,Thread Group 1-17,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624434643,4,02GetProducts,200,OK,Thread Group 1-17,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624434647,4,03GetSpecificProducts,200,OK,Thread Group 1-17,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,4,0,1
1687624434651,7,04AddProductToCart,200,OK,Thread Group 1-17,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,1
1687624434659,3,05GetCartInfo,200,OK,Thread Group 1-17,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434663,10,06RemoveProductFromCart,200,OK,Thread Group 1-17,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,10,0,0
1687624434673,3,07GetEmptyCartInfo,200,OK,Thread Group 1-17,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434677,8,08Logout,200,OK,Thread Group 1-17,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,0
1687624440428,4,00AsappShopping-UI,200,OK,Thread Group 1-18,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624440435,12,01Login,200,OK,Thread Group 1-18,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,12,0,0
1687624440448,4,02GetProducts,200,OK,Thread Group 1-18,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,0
1687624440452,5,03GetSpecificProducts,200,OK,Thread Group 1-18,text,false,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,5,0,1
1687624440457,9,04AddProductToCart,200,OK,Thread Group 1-18,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,9,0,1
1687624440466,4,05GetCartInfo,200,OK,Thread Group 1-18,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624440471,12,06RemoveProductFromCart,200,OK,Thread Group 1-18,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,12,0,0
1687624440483,3,07GetEmptyCartInfo,200,OK,Thread Group 1-18,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624440486,8,08Logout,200,OK,Thread Group 1-18,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624440494,2,00AsappShopping-UI,200,OK,Thread Group 1-18,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624440497,7,01Login,200,OK,Thread Group 1-18,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624440505,3,02GetProducts,200,OK,Thread Group 1-18,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624440508,4,03GetSpecificProducts,200,OK,Thread Group 1-18,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624440512,7,04AddProductToCart,200,OK,Thread Group 1-18,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624440520,3,05GetCartInfo,200,OK,Thread Group 1-18,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624440523,10,06RemoveProductFromCart,200,OK,Thread Group 1-18,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624440533,3,07GetEmptyCartInfo,200,OK,Thread Group 1-18,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624440536,7,08Logout,200,OK,Thread Group 1-18,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624440544,2,00AsappShopping-UI,200,OK,Thread Group 1-18,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624440547,7,01Login,200,OK,Thread Group 1-18,text,true,,183,241,1,1,http://localhost:5000/users/login,6,0,0
1687624440554,3,02GetProducts,200,OK,Thread Group 1-18,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624440557,4,03GetSpecificProducts,200,OK,Thread Group 1-18,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,1
1687624440561,6,04AddProductToCart,200,OK,Thread Group 1-18,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,6,0,1
1687624440568,3,05GetCartInfo,200,OK,Thread Group 1-18,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624440572,9,06RemoveProductFromCart,200,OK,Thread Group 1-18,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,9,0,0
1687624440581,3,07GetEmptyCartInfo,200,OK,Thread Group 1-18,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624440584,7,08Logout,200,OK,Thread Group 1-18,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,1
1687624440591,1,00AsappShopping-UI,200,OK,Thread Group 1-18,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624440593,8,01Login,200,OK,Thread Group 1-18,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,0
1687624440601,4,02GetProducts,200,OK,Thread Group 1-18,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,1
1687624440605,3,03GetSpecificProducts,200,OK,Thread Group 1-18,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,3,0,0
1687624440608,7,04AddProductToCart,200,OK,Thread Group 1-18,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,1
1687624440615,3,05GetCartInfo,200,OK,Thread Group 1-18,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624440619,9,06RemoveProductFromCart,200,OK,Thread Group 1-18,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,9,0,0
1687624440628,4,07GetEmptyCartInfo,200,OK,Thread Group 1-18,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624440632,7,08Logout,200,OK,Thread Group 1-18,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624440639,2,00AsappShopping-UI,200,OK,Thread Group 1-18,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624440641,8,01Login,200,OK,Thread Group 1-18,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624440649,3,02GetProducts,200,OK,Thread Group 1-18,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624440653,3,03GetSpecificProducts,200,OK,Thread Group 1-18,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624440656,7,04AddProductToCart,200,OK,Thread Group 1-18,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624440663,4,05GetCartInfo,200,OK,Thread Group 1-18,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624440667,10,06RemoveProductFromCart,200,OK,Thread Group 1-18,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624440677,4,07GetEmptyCartInfo,200,OK,Thread Group 1-18,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624440681,6,08Logout,200,OK,Thread Group 1-18,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,1
1687624446440,4,00AsappShopping-UI,200,OK,Thread Group 1-19,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624446445,14,01Login,200,OK,Thread Group 1-19,text,false,"The operation lasted too long: It took 14 milliseconds, but should not have lasted longer than 11 milliseconds.",183,240,1,1,http://localhost:5000/users/login,14,0,1
1687624446460,3,02GetProducts,200,OK,Thread Group 1-19,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624446463,4,03GetSpecificProducts,200,OK,Thread Group 1-19,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,4,0,1
1687624446467,7,04AddProductToCart,200,OK,Thread Group 1-19,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,1
1687624446475,4,05GetCartInfo,200,OK,Thread Group 1-19,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624446479,9,06RemoveProductFromCart,200,OK,Thread Group 1-19,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,9,0,1
1687624446489,4,07GetEmptyCartInfo,200,OK,Thread Group 1-19,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624446493,7,08Logout,200,OK,Thread Group 1-19,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624446500,2,00AsappShopping-UI,200,OK,Thread Group 1-19,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624446503,7,01Login,200,OK,Thread Group 1-19,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624446510,4,02GetProducts,200,OK,Thread Group 1-19,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624446515,3,03GetSpecificProducts,200,OK,Thread Group 1-19,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,3,0,0
1687624446519,8,04AddProductToCart,200,OK,Thread Group 1-19,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,8,0,1
1687624446528,4,05GetCartInfo,200,OK,Thread Group 1-19,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624446532,10,06RemoveProductFromCart,200,OK,Thread Group 1-19,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,10,0,1
1687624446542,4,07GetEmptyCartInfo,200,OK,Thread Group 1-19,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624446546,7,08Logout,200,OK,Thread Group 1-19,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624446553,2,00AsappShopping-UI,200,OK,Thread Group 1-19,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624446556,7,01Login,200,OK,Thread Group 1-19,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624446563,5,02GetProducts,200,OK,Thread Group 1-19,text,false,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624446568,4,03GetSpecificProducts,200,OK,Thread Group 1-19,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624446572,9,04AddProductToCart,200,OK,Thread Group 1-19,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,9,0,1
1687624446581,5,05GetCartInfo,200,OK,Thread Group 1-19,text,false,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624446586,11,06RemoveProductFromCart,200,OK,Thread Group 1-19,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,11,0,1
1687624446597,4,07GetEmptyCartInfo,200,OK,Thread Group 1-19,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624446602,7,08Logout,200,OK,Thread Group 1-19,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,0
1687624446610,3,00AsappShopping-UI,200,OK,Thread Group 1-19,text,true,,2059,116,1,1,http://localhost:3000/,3,0,0
1687624446614,7,01Login,200,OK,Thread Group 1-19,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,1
1687624446621,5,02GetProducts,200,OK,Thread Group 1-19,text,false,,791,132,1,1,http://localhost:5000/intuser/products,5,0,1
1687624446626,4,03GetSpecificProducts,200,OK,Thread Group 1-19,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,4,0,1
1687624446630,8,04AddProductToCart,200,OK,Thread Group 1-19,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,8,0,1
1687624446639,11,05GetCartInfo,200,OK,Thread Group 1-19,text,false,,277,137,1,1,http://localhost:5000/intuser/products/cart,10,0,7
1687624446650,11,06RemoveProductFromCart,200,OK,Thread Group 1-19,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624446661,5,07GetEmptyCartInfo,200,OK,Thread Group 1-19,text,false,"The operation lasted too long: It took 5 milliseconds, but should not have lasted longer than 4 milliseconds.",168,137,1,1,http://localhost:5000/intuser/products/cart,5,0,1
1687624446666,7,08Logout,200,OK,Thread Group 1-19,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624446673,3,00AsappShopping-UI,200,OK,Thread Group 1-19,text,true,,2059,116,1,1,http://localhost:3000/,3,0,0
1687624446677,7,01Login,200,OK,Thread Group 1-19,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624446685,3,02GetProducts,200,OK,Thread Group 1-19,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624446688,6,03GetSpecificProducts,200,OK,Thread Group 1-19,text,false,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,5,0,1
1687624446694,7,04AddProductToCart,200,OK,Thread Group 1-19,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,7,0,1
1687624446701,4,05GetCartInfo,200,OK,Thread Group 1-19,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624446705,16,06RemoveProductFromCart,200,OK,Thread Group 1-19,text,false,"The operation lasted too long: It took 16 milliseconds, but should not have lasted longer than 12 milliseconds.",212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,16,0,0
1687624446722,3,07GetEmptyCartInfo,200,OK,Thread Group 1-19,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624446726,8,08Logout,200,OK,Thread Group 1-19,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,0
1687624452436,4,00AsappShopping-UI,200,OK,Thread Group 1-20,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624452441,13,01Login,200,OK,Thread Group 1-20,text,false,"The operation lasted too long: It took 13 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,12,0,0
1687624452454,5,02GetProducts,200,OK,Thread Group 1-20,text,false,,791,133,1,1,http://localhost:5000/liveuser/products,5,0,1
1687624452459,4,03GetSpecificProducts,200,OK,Thread Group 1-20,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624452463,7,04AddProductToCart,200,OK,Thread Group 1-20,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624452471,4,05GetCartInfo,200,OK,Thread Group 1-20,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,0
1687624452475,9,06RemoveProductFromCart,200,OK,Thread Group 1-20,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,1
1687624452485,4,07GetEmptyCartInfo,200,OK,Thread Group 1-20,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,0
1687624452489,7,08Logout,200,OK,Thread Group 1-20,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624452498,2,00AsappShopping-UI,200,OK,Thread Group 1-20,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624452500,8,01Login,200,OK,Thread Group 1-20,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624452509,3,02GetProducts,200,OK,Thread Group 1-20,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624452513,4,03GetSpecificProducts,200,OK,Thread Group 1-20,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,0
1687624452517,7,04AddProductToCart,200,OK,Thread Group 1-20,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,7,0,1
1687624452525,4,05GetCartInfo,200,OK,Thread Group 1-20,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,0
1687624452529,10,06RemoveProductFromCart,200,OK,Thread Group 1-20,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,10,0,1
1687624452539,4,07GetEmptyCartInfo,200,OK,Thread Group 1-20,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624452543,7,08Logout,200,OK,Thread Group 1-20,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624452551,1,00AsappShopping-UI,200,OK,Thread Group 1-20,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624452553,8,01Login,200,OK,Thread Group 1-20,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624452561,5,02GetProducts,200,OK,Thread Group 1-20,text,false,,791,133,1,1,http://localhost:5000/liveuser/products,5,0,1
1687624452566,4,03GetSpecificProducts,200,OK,Thread Group 1-20,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,4,0,1
1687624452570,8,04AddProductToCart,200,OK,Thread Group 1-20,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,8,0,1
1687624452579,4,05GetCartInfo,200,OK,Thread Group 1-20,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624452583,11,06RemoveProductFromCart,200,OK,Thread Group 1-20,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624452595,3,07GetEmptyCartInfo,200,OK,Thread Group 1-20,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624452598,9,08Logout,200,OK,Thread Group 1-20,text,true,,184,215,1,1,http://localhost:5000/users/logout,9,0,1
1687624452607,2,00AsappShopping-UI,200,OK,Thread Group 1-20,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624452610,8,01Login,200,OK,Thread Group 1-20,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,0
1687624452618,5,02GetProducts,200,OK,Thread Group 1-20,text,false,,791,133,1,1,http://localhost:5000/liveuser/products,5,0,1
1687624452623,4,03GetSpecificProducts,200,OK,Thread Group 1-20,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624452627,7,04AddProductToCart,200,OK,Thread Group 1-20,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624452634,5,05GetCartInfo,200,OK,Thread Group 1-20,text,false,,286,138,1,1,http://localhost:5000/liveuser/products/cart,5,0,1
1687624452640,9,06RemoveProductFromCart,200,OK,Thread Group 1-20,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,0
1687624452649,4,07GetEmptyCartInfo,200,OK,Thread Group 1-20,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624452653,8,08Logout,200,OK,Thread Group 1-20,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624452662,1,00AsappShopping-UI,200,OK,Thread Group 1-20,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624452664,8,01Login,200,OK,Thread Group 1-20,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624452673,4,02GetProducts,200,OK,Thread Group 1-20,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,0
1687624452677,6,03GetSpecificProducts,200,OK,Thread Group 1-20,text,false,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,6,0,1
1687624452683,10,04AddProductToCart,200,OK,Thread Group 1-20,text,false,"The operation lasted too long: It took 10 milliseconds, but should not have lasted longer than 9 milliseconds.",216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,9,0,1
1687624452693,4,05GetCartInfo,200,OK,Thread Group 1-20,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624452698,11,06RemoveProductFromCart,200,OK,Thread Group 1-20,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624452709,6,07GetEmptyCartInfo,200,OK,Thread Group 1-20,text,false,"The operation lasted too long: It took 6 milliseconds, but should not have lasted longer than 4 milliseconds.",168,138,1,1,http://localhost:5000/liveuser/products/cart,6,0,1
1687624452715,8,08Logout,200,OK,Thread Group 1-20,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
